1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:norm	1_anno_scriptorium:pos	1_meta_annis:doc	1_meta_annotation	1_meta_corpus	1_meta_version_date	1_meta_version_n	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:norm	2_anno_scriptorium:pos
61368651	ⲓ︦ⲗ︦ⲏ︦ⲙ︥	acl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP	a22.YA421-428	Elizabeth Platte, Elizabeth Davidson, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61368651	ⲓ︦ⲗ︦ⲏ︦ⲙ︥	acl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
61368824	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.YA421-428	Elizabeth Platte, Elizabeth Davidson, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61368824	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61369780	ⲥⲁⲧⲁ ⲛⲁⲥ⳿	obj	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	a22.YA517-518	Elizabeth Platte, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61369780	ⲥⲁⲧⲁ ⲛⲁⲥ⳿	obj	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61370981	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61370981	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61372665	ⲥⲁⲧⲁⲛⲁⲥ	nmod	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61372665	ⲥⲁⲧⲁⲛⲁⲥ	nmod	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61372744	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61372744	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61374332	ⲥⲟⲗⲟⲙⲱⲛ	nsubj	ⲥⲟⲗⲟⲙⲱⲛ	ⲥⲟⲗⲟⲙⲱⲛ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61374332	ⲥⲟⲗⲟⲙⲱⲛ	nsubj	ⲥⲟⲗⲟⲙⲱⲛ	ⲥⲟⲗⲟⲙⲱⲛ	NPROP
61374486	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61374486	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61374583	ⲁⲃⲉⲗ	nmod	ⲁⲃⲉⲗ	ⲁⲃⲉⲗ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61374583	ⲁⲃⲉⲗ	nmod	ⲁⲃⲉⲗ	ⲁⲃⲉⲗ	NPROP
61374621	ⲍⲁⲭⲁⲣⲓⲁⲥ	nmod	ⲍⲁⲭⲁⲣⲓⲁⲥ	ⲍⲁⲭⲁⲣⲓⲁⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61374621	ⲍⲁⲭⲁⲣⲓⲁⲥ	nmod	ⲍⲁⲭⲁⲣⲓⲁⲥ	ⲍⲁⲭⲁⲣⲓⲁⲥ	NPROP
61374639	ⲃⲁ ⲣⲁⲭⲓⲁⲥ	nmod	ⲃⲁⲣⲁⲭⲓⲁⲥ	ⲃⲁⲣⲁⲭⲓⲁⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61374639	ⲃⲁ ⲣⲁⲭⲓⲁⲥ	nmod	ⲃⲁⲣⲁⲭⲓⲁⲥ	ⲃⲁⲣⲁⲭⲓⲁⲥ	NPROP
61375031	ⲇⲁⲩⲉⲓⲇ	appos	ⲇⲁⲩⲉⲓⲇ	ⲇⲁⲩⲉⲓⲇ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61375031	ⲇⲁⲩⲉⲓⲇ	appos	ⲇⲁⲩⲉⲓⲇ	ⲇⲁⲩⲉⲓⲇ	NPROP
61375545	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61375545	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61378444	ⲥⲁⲧⲁⲛⲁⲥ	dislocated	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	a22.YB307-320	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder, Amir Zeldes	shenoute.a22	2019-09-30	3.0.0	61378444	ⲥⲁⲧⲁⲛⲁⲥ	dislocated	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61386213	ⲥⲁ ⲧⲁ [ⲛ] ⲁⲥ	dislocated	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	a22.ZC301-308	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder	shenoute.a22	2019-09-30	3.0.0	61386213	ⲥⲁ ⲧⲁ [ⲛ] ⲁⲥ	dislocated	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61389593	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.ZC301-308	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder	shenoute.a22	2019-09-30	3.0.0	61389593	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61391156	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	a22.ZC301-308	Elizabeth Platte, Rebecca Krawiec, Caroline T. Schroeder	shenoute.a22	2019-09-30	3.0.0	61391156	ⲓ︦ⲥ︦	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61391954	ⲥⲁⲧⲁⲛⲁⲥ`	nmod	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61391954	ⲥⲁⲧⲁⲛⲁⲥ`	nmod	ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	NPROP
61392372	ⲭ︤ⲣ︦ⲥ︥	conj	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392372	ⲭ︤ⲣ︦ⲥ︥	conj	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP
61392544	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392544	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61392638	ⲡⲁⲩⲗⲟⲥ`	nmod	ⲡⲁⲩⲗⲟⲥ	ⲡⲁⲩⲗⲟⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392638	ⲡⲁⲩⲗⲟⲥ`	nmod	ⲡⲁⲩⲗⲟⲥ	ⲡⲁⲩⲗⲟⲥ	NPROP
61392657	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392657	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61392783	ⲭ︤ⲣ︦ⲥ︥	appos	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392783	ⲭ︤ⲣ︦ⲥ︥	appos	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP
61392787	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61392787	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61393013	ⲭ︤ⲣ︦ⲥ︥	conj	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61393013	ⲭ︤ⲣ︦ⲥ︥	conj	ⲭⲣⲓⲥⲧⲟⲥ	ⲭⲣⲓⲥⲧⲟⲥ	NPROP
61393113	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61393113	ⲓ︤ⲥ︥	nmod	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61393164	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61393164	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61393454	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP	XL93-94	Rebecca Krawiec, David Sriboonreuang, Amir Zeldes, Caroline T.  Schroeder	shenoute.abraham	2019-09-30	3.0.0	61393454	ⲓ︤ⲥ︥	appos	ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	NPROP
61394151	ⲁ ⲃⲣⲁϩⲁⲙ`	dislocated	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394151	ⲁ ⲃⲣⲁϩⲁⲙ`	dislocated	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP
61394228	ⲥⲁⲣⲣⲁ`	obl	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394228	ⲥⲁⲣⲣⲁ`	obl	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP
61394246	ⲥⲁⲣⲣⲁ	dislocated	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394246	ⲥⲁⲣⲣⲁ	dislocated	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP
61394318	ⲁⲃⲣⲁϩⲁⲙ	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394318	ⲁⲃⲣⲁϩⲁⲙ	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP
61394400	ⲁ ⲃⲣⲁϩⲁⲙ`	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394400	ⲁ ⲃⲣⲁϩⲁⲙ`	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP
61394449	ⲓ̈ⲥⲁ ⲁⲕ`	obj	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394449	ⲓ̈ⲥⲁ ⲁⲕ`	obj	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61394466	ⲥⲁⲣ ⲣⲁ`	obl	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394466	ⲥⲁⲣ ⲣⲁ`	obl	ⲥⲁⲣⲣⲁ	ⲥⲁⲣⲣⲁ	NPROP
61394836	ⲁ ⲃⲣⲁϩⲁⲙ`	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394836	ⲁ ⲃⲣⲁϩⲁⲙ`	obl	ⲁⲃⲣⲁϩⲁⲙ	ⲁⲃⲣⲁϩⲁⲙ	NPROP
61394885	ⲓ̈ⲥⲙⲁⲏⲗ	acl	ⲓⲥⲙⲁⲏⲗ	ⲓⲥⲙⲁⲏⲗ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61394885	ⲓ̈ⲥⲙⲁⲏⲗ	acl	ⲓⲥⲙⲁⲏⲗ	ⲓⲥⲙⲁⲏⲗ	NPROP
61395121	ⲓ̈ⲥⲁⲁⲕ`	root	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395121	ⲓ̈ⲥⲁⲁⲕ`	root	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61395400	ⲓ̈ⲥⲁⲁⲕ`	appos	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395400	ⲓ̈ⲥⲁⲁⲕ`	appos	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61395412	ⲓ̈ ⲥⲁⲁⲕ`	dislocated	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395412	ⲓ̈ ⲥⲁⲁⲕ`	dislocated	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61395513	ϩⲣⲉⲃⲉⲕⲕⲁ`	obl	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395513	ϩⲣⲉⲃⲉⲕⲕⲁ`	obl	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP
61395531	ϩⲣⲉⲃⲉⲕ ⲕⲁ`	dislocated	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395531	ϩⲣⲉⲃⲉⲕ ⲕⲁ`	dislocated	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP
61395593	ⲓ̈ⲥⲁ ⲁⲕ	obl	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395593	ⲓ̈ⲥⲁ ⲁⲕ	obl	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61395766	ⲏ̂ ⲥⲁⲩ`	obj	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395766	ⲏ̂ ⲥⲁⲩ`	obj	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP
61395777	ⲓ̈ⲁⲕⲱ ⲃ	conj	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395777	ⲓ̈ⲁⲕⲱ ⲃ	conj	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61395800	ⲓ̈ⲥⲁⲁⲕ	nsubj	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395800	ⲓ̈ⲥⲁⲁⲕ	nsubj	ⲓⲥⲁⲁⲕ	ⲓⲥⲁⲁⲕ	NPROP
61395821	ⲓ̈ⲁⲕⲱ ⲃ	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395821	ⲓ̈ⲁⲕⲱ ⲃ	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61395872	ϩⲣⲉⲃⲉⲕⲕⲁ	nmod	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395872	ϩⲣⲉⲃⲉⲕⲕⲁ	nmod	ϩⲣⲉⲃⲉⲕⲕⲁ	ϩⲣⲉⲃⲉⲕⲕⲁ	NPROP
61395891	ⲓ̈ⲁⲕⲱ ⲃ	nmod	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395891	ⲓ̈ⲁⲕⲱ ⲃ	nmod	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61395909	ⲏ̂ⲥⲁⲩ`	nsubj	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395909	ⲏ̂ⲥⲁⲩ`	nsubj	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP
61395934	ⲓ̈ⲁⲕⲱⲃ`	nmod	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61395934	ⲓ̈ⲁⲕⲱⲃ`	nmod	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61396009	ⲓ̈ⲁ ⲕⲱⲃ`	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396009	ⲓ̈ⲁ ⲕⲱⲃ`	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61396031	ⲏ̂ⲥⲁⲩ	dislocated	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396031	ⲏ̂ⲥⲁⲩ	dislocated	ⲏⲥⲁⲩ	ⲏⲥⲁⲩ	NPROP
61396064	ⲓ̈ ⲁⲕⲱⲃ	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396064	ⲓ̈ ⲁⲕⲱⲃ	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61396143	ϩⲣⲁⲭ̇ⲏⲗ	obl	ϩⲣⲁⲭⲏⲗ	ϩⲣⲁⲭⲏⲗ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396143	ϩⲣⲁⲭ̇ⲏⲗ	obl	ϩⲣⲁⲭⲏⲗ	ϩⲣⲁⲭⲏⲗ	NPROP
61396209	ⲗⲓⲁ	obl	ⲗⲓⲁ	ⲗⲓⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396209	ⲗⲓⲁ	obl	ⲗⲓⲁ	ⲗⲓⲁ	NPROP
61396263	ⲍⲉⲗ ⲫⲁ	obl	ⲍⲉⲗⲫⲁ	ⲍⲉⲗⲫⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396263	ⲍⲉⲗ ⲫⲁ	obl	ⲍⲉⲗⲫⲁ	ⲍⲉⲗⲫⲁ	NPROP
61396274	ⲃⲁⲗⲗⲁ	conj	ⲃⲁⲗⲗⲁ	ⲃⲁⲗⲗⲁ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396274	ⲃⲁⲗⲗⲁ	conj	ⲃⲁⲗⲗⲁ	ⲃⲁⲗⲗⲁ	NPROP
61396284	ϩ ⲣⲁⲭⲏⲗ`	dislocated	ϩⲣⲁⲭⲏⲗ	ϩⲣⲁⲭⲏⲗ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396284	ϩ ⲣⲁⲭⲏⲗ`	dislocated	ϩⲣⲁⲭⲏⲗ	ϩⲣⲁⲭⲏⲗ	NPROP
61396353	ⲓ̈ⲁ ⲕⲱⲃ`	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396353	ⲓ̈ⲁ ⲕⲱⲃ`	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61396422	ⲓ̈ⲁⲕⲱⲃ`	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396422	ⲓ̈ⲁⲕⲱⲃ`	obl	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
61396552	ⲓ̈ⲁⲕⲱⲃ`	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP	YA518-520	Rebecca Krawiec, Amir Zeldes, David Sriboonreuang, Caroline T. Schroeder	shenoute.abraham	2019-09-30	3.0.0	61396552	ⲓ̈ⲁⲕⲱⲃ`	dislocated	ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	NPROP
